clip_id,remap_chrom,remap_pos,remap_mapq,remap_cigar,clip_length
sample1|NB501618:163:HWFCNAFXX:1:11305:1497:11984|right|1:91852829|clip=33,11,69457916,60,33M,33
sample3|NB501618:101:HTLV5AFXX:4:11506:7529:9409|right|GL000220.1:109297|clip=129,Un_gl000220,109299,0,129M,129
sample3|NB501618:101:HTLV5AFXX:4:11511:13594:3202|right|GL000220.1:109297|clip=150,Un_gl000220,109299,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:4:11606:25967:15308|right|GL000220.1:109297|clip=128,Un_gl000220,153271,0,39M1D89M,128
sample3|NB501618:101:HTLV5AFXX:1:11301:16039:10407|left|GL000220.1:109298|clip=150,Un_gl000220,109299,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:1:11301:16039:10407|right|GL000220.1:109298|clip=150,Un_gl000220,109299,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:3:11403:19202:19142|left|GL000220.1:109300|clip=146,21,9827103,0,21S125M,146
sample3|NB501618:101:HTLV5AFXX:3:11403:19202:19142|right|GL000220.1:109300|clip=146,Un_gl000220,153148,0,21S125M,146
sample3|NB501618:101:HTLV5AFXX:1:11111:8795:9041|left|GL000220.1:109302|clip=110,Un_gl000220,153275,0,89M21S,110
sample3|NB501618:101:HTLV5AFXX:1:11111:8795:9041|right|GL000220.1:109302|clip=110,Un_gl000220,109303,0,89M21S,110
sample3|NB501618:101:HTLV5AFXX:1:11111:8795:9041|left|GL000220.1:109302|clip=110,Un_gl000220,153275,0,89M21S,110
sample3|NB501618:101:HTLV5AFXX:1:11111:8795:9041|right|GL000220.1:109302|clip=110,Un_gl000220,109303,0,89M21S,110
sample3|NB501618:101:HTLV5AFXX:3:11409:18778:11087|left|GL000220.1:109302|clip=110,Un_gl000220,153275,0,89M21S,110
sample3|NB501618:101:HTLV5AFXX:3:11409:18778:11087|right|GL000220.1:109302|clip=110,Un_gl000220,153275,0,89M21S,110
sample3|NB501618:101:HTLV5AFXX:3:11409:18778:11087|left|GL000220.1:109302|clip=110,Un_gl000220,109303,0,89M21S,110
sample3|NB501618:101:HTLV5AFXX:3:11409:18778:11087|right|GL000220.1:109302|clip=110,Un_gl000220,153275,0,89M21S,110
sample3|NB501618:101:HTLV5AFXX:3:21610:24895:16638|left|GL000220.1:109302|clip=110,Un_gl000220,109303,0,89M21S,110
sample3|NB501618:101:HTLV5AFXX:3:21610:24895:16638|right|GL000220.1:109302|clip=110,Un_gl000220,153275,0,89M21S,110
sample3|NB501618:101:HTLV5AFXX:3:21610:24895:16638|left|GL000220.1:109302|clip=110,Un_gl000220,109303,0,89M21S,110
sample3|NB501618:101:HTLV5AFXX:3:21610:24895:16638|right|GL000220.1:109302|clip=110,Un_gl000220,153275,0,89M21S,110
sample3|NB501618:101:HTLV5AFXX:4:11501:11790:4338|left|GL000220.1:109303|clip=129,Un_gl000220,153276,0,129M,129
sample3|NB501618:101:HTLV5AFXX:4:11501:11790:4338|right|GL000220.1:109303|clip=129,Un_gl000220,153276,0,129M,129
sample3|NB501618:101:HTLV5AFXX:3:21609:12765:19002|left|GL000220.1:109310|clip=149,21,9827109,0,20S129M,149
sample3|NB501618:101:HTLV5AFXX:3:21609:12765:19002|right|GL000220.1:109310|clip=149,Un_gl000220,153154,0,20S129M,149
sample3|NB501618:101:HTLV5AFXX:3:11507:24454:4036|left|GL000220.1:109312|clip=151,Un_gl000220,153285,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:3:11507:24454:4036|right|GL000220.1:109312|clip=151,Un_gl000220,109313,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:3:11412:10325:5376|left|GL000220.1:109319|clip=126,Un_gl000220,109320,0,106M20S,126
sample3|NB501618:101:HTLV5AFXX:3:11412:10325:5376|right|GL000220.1:109319|clip=126,Un_gl000220,153292,0,106M20S,126
sample3|NB501618:101:HTLV5AFXX:3:11412:10325:5376|left|GL000220.1:109320|clip=125,Un_gl000220,153293,0,105M20S,125
sample3|NB501618:101:HTLV5AFXX:3:11412:10325:5376|right|GL000220.1:109320|clip=125,Un_gl000220,153293,0,105M20S,125
sample3|NB501618:101:HTLV5AFXX:3:11606:7243:16471|left|GL000220.1:109320|clip=130,21,9827118,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:11606:7243:16471|right|GL000220.1:109320|clip=130,Un_gl000220,153163,0,130M,130
sample3|NB501618:101:HTLV5AFXX:2:11311:25031:16385|left|GL000220.1:109324|clip=151,Un_gl000220,109195,0,21S130M,151
sample3|NB501618:101:HTLV5AFXX:2:11311:25031:16385|right|GL000220.1:109324|clip=151,Un_gl000220,153167,0,21S130M,151
sample3|NB501618:101:HTLV5AFXX:2:11307:22583:4802|left|GL000220.1:109325|clip=151,Un_gl000220,153319,0,21S130M,151
sample3|NB501618:101:HTLV5AFXX:2:11307:22583:4802|right|GL000220.1:109325|clip=151,Un_gl000220,109347,0,21S130M,151
sample3|NB501618:101:HTLV5AFXX:4:21403:8796:19158|left|GL000220.1:109325|clip=151,Un_gl000220,153319,0,21S130M,151
sample3|NB501618:101:HTLV5AFXX:4:21403:8796:19158|right|GL000220.1:109325|clip=151,Un_gl000220,153319,0,21S130M,151
sample3|NB501618:101:HTLV5AFXX:2:21208:15130:16619|left|GL000220.1:109326|clip=151,Un_gl000220,153168,0,20S131M,151
sample3|NB501618:101:HTLV5AFXX:2:21208:15130:16619|right|GL000220.1:109326|clip=151,Un_gl000220,109196,0,20S131M,151
sample3|NB501618:101:HTLV5AFXX:3:11611:18737:4617|left|GL000220.1:109326|clip=151,21,9827123,0,20S131M,151
sample3|NB501618:101:HTLV5AFXX:3:11611:18737:4617|right|GL000220.1:109326|clip=151,Un_gl000220,153168,0,20S131M,151
sample3|NB501618:101:HTLV5AFXX:3:21506:20986:17043|left|GL000220.1:109328|clip=130,Un_gl000220,109199,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:21506:20986:17043|right|GL000220.1:109328|clip=130,Un_gl000220,153171,0,130M,130
sample3|NB501618:101:HTLV5AFXX:4:11603:18726:6412|left|GL000220.1:109328|clip=150,Un_gl000220,109200,0,21S129M,150
sample3|NB501618:101:HTLV5AFXX:4:11603:18726:6412|right|GL000220.1:109328|clip=150,21,9827127,0,21S129M,150
sample3|NB501618:101:HTLV5AFXX:2:21307:5917:16585|right|GL000220.1:109330|clip=66,Un_gl000220,109332,0,45M21S,66
sample3|NB501618:101:HTLV5AFXX:2:21307:5917:16585|right|GL000220.1:109330|clip=66,21,9827259,0,45M21S,66
sample3|NB501618:101:HTLV5AFXX:3:11506:13342:4283|right|GL000220.1:109330|clip=66,Un_gl000220,109332,0,45M21S,66
sample3|NB501618:101:HTLV5AFXX:3:11506:13342:4283|right|GL000220.1:109330|clip=66,Un_gl000220,153304,0,45M21S,66
sample3|NB501618:101:HTLV5AFXX:3:11512:19129:7211|right|GL000220.1:109330|clip=66,Un_gl000220,109332,0,45M21S,66
sample3|NB501618:101:HTLV5AFXX:3:11512:19129:7211|right|GL000220.1:109330|clip=66,Un_gl000220,153304,0,45M21S,66
sample3|NB501618:101:HTLV5AFXX:3:21512:12274:18339|right|GL000220.1:109330|clip=129,Un_gl000220,153304,0,129M,129
sample3|NB501618:101:HTLV5AFXX:1:11309:19954:12664|left|GL000220.1:109331|clip=150,Un_gl000220,153304,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:1:11309:19954:12664|right|GL000220.1:109331|clip=150,Un_gl000220,153304,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:4:21609:11625:15667|left|GL000220.1:109332|clip=127,Un_gl000220,109333,0,127M,127
sample3|NB501618:101:HTLV5AFXX:4:21609:11625:15667|right|GL000220.1:109332|clip=127,Un_gl000220,153305,0,127M,127
sample3|NB501618:101:HTLV5AFXX:2:11111:13651:11036|left|GL000220.1:109334|clip=150,21,9827132,0,20S130M,150
sample3|NB501618:101:HTLV5AFXX:2:11111:13651:11036|right|GL000220.1:109334|clip=150,Un_gl000220,109205,0,20S130M,150
sample3|NB501618:101:HTLV5AFXX:3:21512:18459:18208|left|GL000220.1:109334|clip=130,Un_gl000220,109335,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:21512:18459:18208|right|GL000220.1:109334|clip=130,Un_gl000220,109335,0,130M,130
sample3|NB501618:101:HTLV5AFXX:2:11311:11133:4570|left|GL000220.1:109335|clip=130,Un_gl000220,109206,0,130M,130
sample3|NB501618:101:HTLV5AFXX:2:11311:11133:4570|right|GL000220.1:109335|clip=130,21,9827133,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:21611:8326:6098|left|GL000220.1:109335|clip=151,Un_gl000220,109205,0,20S131M,151
sample3|NB501618:101:HTLV5AFXX:3:21611:8326:6098|right|GL000220.1:109335|clip=151,21,9827132,0,20S131M,151
sample3|NB501618:101:HTLV5AFXX:2:21309:10435:15656|left|GL000220.1:109339|clip=129,Un_gl000220,109340,0,129M,129
sample3|NB501618:101:HTLV5AFXX:2:21309:10435:15656|right|GL000220.1:109339|clip=129,Un_gl000220,109340,0,129M,129
sample3|NB501618:101:HTLV5AFXX:3:11508:22498:8993|right|GL000220.1:109340|clip=150,Un_gl000220,153314,0,132M18S,150
sample3|NB501618:101:HTLV5AFXX:3:21404:2562:14567|left|GL000220.1:109341|clip=150,Un_gl000220,153314,0,132M18S,150
sample3|NB501618:101:HTLV5AFXX:3:21404:2562:14567|right|GL000220.1:109341|clip=150,Un_gl000220,109342,0,132M18S,150
sample3|NB501618:101:HTLV5AFXX:2:21212:8152:8303|right|GL000220.1:109342|clip=128,Un_gl000220,153316,0,128M,128
sample3|NB501618:101:HTLV5AFXX:2:11305:5490:6988|left|GL000220.1:109347|clip=130,Un_gl000220,109348,0,130M,130
sample3|NB501618:101:HTLV5AFXX:2:11305:5490:6988|right|GL000220.1:109347|clip=130,Un_gl000220,109348,0,130M,130
sample3|NB501618:101:HTLV5AFXX:1:11112:22198:15908|left|GL000220.1:109348|clip=151,Un_gl000220,109217,0,19S132M,151
sample3|NB501618:101:HTLV5AFXX:1:11112:22198:15908|right|GL000220.1:109348|clip=151,21,9827144,0,19S132M,151
sample3|NB501618:101:HTLV5AFXX:2:21307:15017:13163|left|GL000220.1:109348|clip=150,Un_gl000220,153321,0,131M19S,150
sample3|NB501618:101:HTLV5AFXX:2:21307:15017:13163|right|GL000220.1:109348|clip=150,Un_gl000220,153321,0,131M19S,150
sample3|NB501618:101:HTLV5AFXX:3:11606:21158:9905|left|GL000220.1:109348|clip=150,Un_gl000220,109349,0,131M19S,150
sample3|NB501618:101:HTLV5AFXX:3:11606:21158:9905|right|GL000220.1:109348|clip=150,Un_gl000220,153321,0,131M19S,150
sample3|NB501618:101:HTLV5AFXX:2:11212:10785:15901|right|GL000220.1:109349|clip=127,Un_gl000220,109351,0,127M,127
sample3|NB501618:101:HTLV5AFXX:3:21411:15121:4574|left|GL000220.1:109349|clip=149,21,9827147,0,20S59M1D70M,149
sample3|NB501618:101:HTLV5AFXX:1:21302:23492:17285|left|GL000220.1:109350|clip=150,Un_gl000220,109351,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:1:21302:23492:17285|right|GL000220.1:109350|clip=150,Un_gl000220,153323,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:3:21505:10477:14124|left|GL000220.1:109350|clip=130,Un_gl000220,109351,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:21505:10477:14124|right|GL000220.1:109350|clip=130,Un_gl000220,153323,0,130M,130
sample3|NB501618:101:HTLV5AFXX:1:11109:4038:10007|left|GL000220.1:109356|clip=130,Un_gl000220,109357,0,130M,130
sample3|NB501618:101:HTLV5AFXX:1:11109:4038:10007|right|GL000220.1:109356|clip=130,Un_gl000220,153329,0,130M,130
sample3|NB501618:101:HTLV5AFXX:1:11301:17753:13043|left|GL000220.1:109358|clip=127,21,9827159,0,127M,127
sample3|NB501618:101:HTLV5AFXX:1:11301:17753:13043|right|GL000220.1:109358|clip=127,21,9827159,0,127M,127
sample3|NB501618:101:HTLV5AFXX:4:11602:22791:1802|left|GL000220.1:109358|clip=149,Un_gl000220,153189,0,7S142M,149
sample3|NB501618:101:HTLV5AFXX:4:11602:22791:1802|right|GL000220.1:109358|clip=149,Un_gl000220,153189,0,7S142M,149
sample3|NB501618:101:HTLV5AFXX:1:11310:12531:13108|left|GL000220.1:109361|clip=151,Un_gl000220,109230,0,19S132M,151
sample3|NB501618:101:HTLV5AFXX:1:11310:12531:13108|right|GL000220.1:109361|clip=151,21,9827157,0,19S132M,151
sample3|NB501618:101:HTLV5AFXX:4:21408:1166:7681|left|GL000220.1:109361|clip=130,Un_gl000220,153204,0,130M,130
sample3|NB501618:101:HTLV5AFXX:4:21408:1166:7681|right|GL000220.1:109361|clip=130,Un_gl000220,109232,0,130M,130
sample3|NB501618:101:HTLV5AFXX:4:21510:26028:10637|left|GL000220.1:109361|clip=130,21,9827159,0,130M,130
sample3|NB501618:101:HTLV5AFXX:4:21510:26028:10637|right|GL000220.1:109361|clip=130,Un_gl000220,153204,0,130M,130
sample3|NB501618:101:HTLV5AFXX:1:11101:1553:9747|left|GL000220.1:109367|clip=151,Un_gl000220,109237,0,20S131M,151
sample3|NB501618:101:HTLV5AFXX:1:11101:1553:9747|right|GL000220.1:109367|clip=151,Un_gl000220,153209,0,20S131M,151
sample3|NB501618:101:HTLV5AFXX:3:11512:5890:16288|left|GL000220.1:109367|clip=130,Un_gl000220,109238,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:11512:5890:16288|right|GL000220.1:109367|clip=130,21,9827165,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:11402:23522:12870|left|GL000220.1:109370|clip=129,Un_gl000220,109242,0,129M,129
sample3|NB501618:101:HTLV5AFXX:3:11402:23522:12870|right|GL000220.1:109370|clip=129,21,9827169,0,129M,129
sample3|NB501618:101:HTLV5AFXX:3:11509:21093:12948|left|GL000220.1:109378|clip=150,Un_gl000220,153210,0,9S141M,150
sample3|NB501618:101:HTLV5AFXX:3:11509:21093:12948|right|GL000220.1:109378|clip=150,Un_gl000220,109238,0,9S141M,150
sample3|NB501618:101:HTLV5AFXX:1:11309:19954:12664|left|GL000220.1:109386|clip=128,21,9827186,0,128M,128
sample3|NB501618:101:HTLV5AFXX:1:11309:19954:12664|right|GL000220.1:109386|clip=128,Un_gl000220,109259,0,128M,128
sample3|NB501618:101:HTLV5AFXX:1:11304:18954:17834|left|GL000220.1:109388|clip=147,Un_gl000220,109263,0,21S126M,147
sample3|NB501618:101:HTLV5AFXX:1:11304:18954:17834|right|GL000220.1:109388|clip=147,Un_gl000220,109263,0,21S126M,147
sample3|NB501618:101:HTLV5AFXX:1:21310:8567:20034|left|GL000220.1:109388|clip=150,Un_gl000220,153232,0,21S129M,150
sample3|NB501618:101:HTLV5AFXX:1:21310:8567:20034|right|GL000220.1:109388|clip=150,Un_gl000220,109260,0,21S129M,150
sample3|NB501618:101:HTLV5AFXX:3:11607:8902:10407|left|GL000220.1:109389|clip=130,Un_gl000220,153232,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:11607:8902:10407|right|GL000220.1:109389|clip=130,Un_gl000220,153232,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:11611:23295:20052|left|GL000220.1:109390|clip=130,21,9827318,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:11611:23295:20052|right|GL000220.1:109390|clip=130,21,9827318,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:11409:24082:10600|left|GL000220.1:109391|clip=130,21,9827319,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:11409:24082:10600|right|GL000220.1:109391|clip=130,21,9827319,0,130M,130
sample3|NB501618:101:HTLV5AFXX:1:21108:17336:7809|left|GL000220.1:109392|clip=129,Un_gl000220,153365,0,129M,129
sample3|NB501618:101:HTLV5AFXX:1:21108:17336:7809|right|GL000220.1:109392|clip=129,Un_gl000220,153365,0,129M,129
sample3|NB501618:101:HTLV5AFXX:1:21111:6333:19551|left|GL000220.1:109392|clip=130,Un_gl000220,153235,0,130M,130
sample3|NB501618:101:HTLV5AFXX:1:21111:6333:19551|right|GL000220.1:109392|clip=130,Un_gl000220,153235,0,130M,130
sample3|NB501618:101:HTLV5AFXX:2:21301:2430:9441|left|GL000220.1:109392|clip=130,Un_gl000220,153235,0,130M,130
sample3|NB501618:101:HTLV5AFXX:2:21301:2430:9441|right|GL000220.1:109392|clip=130,Un_gl000220,109263,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:11507:24454:4036|left|GL000220.1:109392|clip=130,Un_gl000220,109263,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:11507:24454:4036|right|GL000220.1:109392|clip=130,Un_gl000220,109263,0,130M,130
sample3|NB501618:101:HTLV5AFXX:2:11212:10785:15901|left|GL000220.1:109393|clip=151,Un_gl000220,153366,0,131M20S,151
sample3|NB501618:101:HTLV5AFXX:2:11212:10785:15901|right|GL000220.1:109393|clip=151,Un_gl000220,109394,0,131M20S,151
sample3|NB501618:101:HTLV5AFXX:1:21103:6525:10908|left|GL000220.1:109394|clip=151,Un_gl000220,153367,0,131M20S,151
sample3|NB501618:101:HTLV5AFXX:1:21103:6525:10908|right|GL000220.1:109394|clip=151,Un_gl000220,109395,0,131M20S,151
sample3|NB501618:101:HTLV5AFXX:4:11601:6550:18942|left|GL000220.1:109395|clip=107,21,9827323,0,86M21S,107
sample3|NB501618:101:HTLV5AFXX:4:11601:6550:18942|right|GL000220.1:109395|clip=107,21,9827323,0,86M21S,107
sample3|NB501618:101:HTLV5AFXX:4:11601:6550:18942|left|GL000220.1:109395|clip=107,21,9827323,0,86M21S,107
sample3|NB501618:101:HTLV5AFXX:4:11601:6550:18942|right|GL000220.1:109395|clip=107,21,9827323,0,86M21S,107
sample3|NB501618:101:HTLV5AFXX:2:21303:18238:13907|left|GL000220.1:109397|clip=130,Un_gl000220,153370,0,130M,130
sample3|NB501618:101:HTLV5AFXX:2:21303:18238:13907|right|GL000220.1:109397|clip=130,Un_gl000220,109398,0,130M,130
sample3|NB501618:101:HTLV5AFXX:1:11305:25554:5731|left|GL000220.1:109399|clip=151,21,9827327,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:1:11305:25554:5731|right|GL000220.1:109399|clip=151,Un_gl000220,153372,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:3:11409:24082:10600|left|GL000220.1:109399|clip=151,Un_gl000220,153372,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:3:11409:24082:10600|right|GL000220.1:109399|clip=151,Un_gl000220,109400,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:3:21404:6211:1329|left|GL000220.1:109399|clip=151,21,9827327,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:3:21404:6211:1329|right|GL000220.1:109399|clip=151,Un_gl000220,109400,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:4:21402:17586:15750|left|GL000220.1:109399|clip=151,21,9827327,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:4:21402:17586:15750|right|GL000220.1:109399|clip=151,Un_gl000220,153372,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:4:21405:17168:2157|left|GL000220.1:109399|clip=151,Un_gl000220,153372,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:4:21405:17168:2157|right|GL000220.1:109399|clip=151,Un_gl000220,109400,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:3:21604:15679:2002|left|GL000220.1:109401|clip=145,21,9827329,0,126M19S,145
sample3|NB501618:101:HTLV5AFXX:3:21604:15679:2002|right|GL000220.1:109401|clip=145,Un_gl000220,109402,0,126M19S,145
sample3|NB501618:101:HTLV5AFXX:1:21108:17336:7809|left|GL000220.1:109403|clip=150,21,9827331,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:1:21108:17336:7809|right|GL000220.1:109403|clip=150,21,9827331,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:1:11204:20119:8339|left|GL000220.1:109410|clip=130,Un_gl000220,153383,0,130M,130
sample3|NB501618:101:HTLV5AFXX:1:11204:20119:8339|right|GL000220.1:109410|clip=130,Un_gl000220,109411,0,130M,130
sample3|NB501618:101:HTLV5AFXX:2:11304:18692:2333|left|GL000220.1:109410|clip=130,21,9827338,0,130M,130
sample3|NB501618:101:HTLV5AFXX:2:11304:18692:2333|right|GL000220.1:109410|clip=130,21,9827338,0,130M,130
sample3|NB501618:101:HTLV5AFXX:2:21305:4980:10444|right|GL000220.1:109416|clip=128,Un_gl000220,109418,0,113M15S,128
sample3|NB501618:101:HTLV5AFXX:2:21305:4980:10444|right|GL000220.1:109416|clip=134,21,9827345,0,113M21S,134
sample3|NB501618:101:HTLV5AFXX:3:21412:6489:1334|left|GL000220.1:109417|clip=151,21,9827345,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:3:21412:6489:1334|right|GL000220.1:109417|clip=151,Un_gl000220,153390,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:3:21506:20986:17043|left|GL000220.1:109418|clip=151,Un_gl000220,153391,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:3:21506:20986:17043|right|GL000220.1:109418|clip=151,Un_gl000220,109419,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:1:11307:6974:18188|left|GL000220.1:109420|clip=129,Un_gl000220,109292,0,129M,129
sample3|NB501618:101:HTLV5AFXX:1:11307:6974:18188|right|GL000220.1:109420|clip=129,Un_gl000220,153264,0,129M,129
sample3|NB501618:101:HTLV5AFXX:1:21111:6333:19551|left|GL000220.1:109422|clip=150,21,9827350,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:1:21111:6333:19551|right|GL000220.1:109422|clip=150,Un_gl000220,153395,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:3:11507:1724:16774|left|GL000220.1:109422|clip=130,Un_gl000220,153395,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:11507:1724:16774|right|GL000220.1:109422|clip=130,Un_gl000220,153395,0,130M,130
sample3|NB501618:101:HTLV5AFXX:3:21407:5109:14485|left|GL000220.1:109422|clip=150,Un_gl000220,109423,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:3:21407:5109:14485|right|GL000220.1:109422|clip=150,21,9827350,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:1:21310:13933:15941|left|GL000220.1:109425|clip=128,Un_gl000220,153270,0,128M,128
sample3|NB501618:101:HTLV5AFXX:2:11305:7709:4075|left|GL000220.1:109425|clip=128,Un_gl000220,153270,0,128M,128
sample3|NB501618:101:HTLV5AFXX:1:11102:14377:3787|right|GL000220.1:109427|clip=150,Un_gl000220,153401,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:1:11102:26275:6710|left|GL000220.1:109427|clip=148,Un_gl000220,153273,0,21S127M,148
sample3|NB501618:101:HTLV5AFXX:2:21311:2550:3285|right|GL000220.1:109427|clip=150,21,9827356,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:3:21610:1803:17415|right|GL000220.1:109427|clip=150,Un_gl000220,109429,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:3:11512:5890:16288|left|GL000220.1:109428|clip=151,Un_gl000220,153401,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:3:11512:5890:16288|right|GL000220.1:109428|clip=151,Un_gl000220,153401,0,130M21S,151
sample3|NB501618:101:HTLV5AFXX:3:11607:8902:10407|left|GL000220.1:109429|clip=150,Un_gl000220,109430,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:3:11607:8902:10407|right|GL000220.1:109429|clip=150,Un_gl000220,153402,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:3:11612:15375:5027|left|GL000220.1:109429|clip=150,Un_gl000220,109430,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:3:11612:15375:5027|right|GL000220.1:109429|clip=150,21,9827357,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:3:21409:13459:15310|left|GL000220.1:109429|clip=150,Un_gl000220,109430,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:3:21409:13459:15310|right|GL000220.1:109429|clip=150,21,9827357,0,129M21S,150
sample3|NB501618:101:HTLV5AFXX:2:11108:14035:12279|left|GL000220.1:109431|clip=149,Un_gl000220,109432,0,128M21S,149
sample3|NB501618:101:HTLV5AFXX:2:11108:14035:12279|right|GL000220.1:109431|clip=149,Un_gl000220,153404,0,128M21S,149
sample3|NB501618:101:HTLV5AFXX:2:11302:11575:3253|left|GL000220.1:109431|clip=149,Un_gl000220,109432,0,128M21S,149
sample3|NB501618:101:HTLV5AFXX:2:11302:11575:3253|right|GL000220.1:109431|clip=149,21,9827359,0,128M21S,149
sample3|NB501618:101:HTLV5AFXX:2:21310:16775:6218|left|GL000220.1:109431|clip=149,Un_gl000220,153404,0,128M21S,149
sample3|NB501618:101:HTLV5AFXX:2:21310:16775:6218|right|GL000220.1:109431|clip=149,Un_gl000220,109432,0,128M21S,149
sample3|NB501618:101:HTLV5AFXX:3:11505:22052:6444|left|GL000220.1:109431|clip=149,21,9827359,0,128M21S,149
sample3|NB501618:101:HTLV5AFXX:3:11505:22052:6444|right|GL000220.1:109431|clip=149,Un_gl000220,153404,0,128M21S,149
sample3|NB501618:101:HTLV5AFXX:3:21405:6532:10492|left|GL000220.1:109431|clip=148,Un_gl000220,109432,0,127M21S,148
sample3|NB501618:101:HTLV5AFXX:3:21405:6532:10492|right|GL000220.1:109431|clip=148,21,9827359,0,127M21S,148
sample3|NB501618:101:HTLV5AFXX:3:21512:12274:18339|left|GL000220.1:109431|clip=149,21,9827359,0,128M21S,149
sample3|NB501618:101:HTLV5AFXX:3:21512:12274:18339|right|GL000220.1:109431|clip=149,Un_gl000220,153404,0,128M21S,149
sample3|NB501618:101:HTLV5AFXX:4:11406:19002:15300|left|GL000220.1:109431|clip=149,Un_gl000220,153404,0,128M21S,149
sample3|NB501618:101:HTLV5AFXX:4:11406:19002:15300|right|GL000220.1:109431|clip=149,Un_gl000220,109432,0,128M21S,149
sample3|NB501618:101:HTLV5AFXX:4:21409:14583:7381|left|GL000220.1:109431|clip=149,21,9827359,0,128M21S,149
sample3|NB501618:101:HTLV5AFXX:4:21409:14583:7381|right|GL000220.1:109431|clip=149,21,9827359,0,128M21S,149
